IP,Protocols
93.190.142.102,IKEv2
149.40.62.46,IKEv2
185.177.126.140,IKEv2
74.118.126.24,IKEv2
185.177.126.132,IKEv2
185.180.222.89,IKEv2
74.118.126.64,IKEv2
79.135.104.21,IKEv2
149.102.254.91,IKEv2
169.150.218.16,IKEv2
62.169.136.238,IKEv2
185.107.56.44,IKEv2
185.177.126.14,IKEv2
185.159.156.70,IKEv2
79.135.104.29,IKEv2
217.138.216.162,IKEv2
185.165.243.20,IKEv2
185.159.156.105,IKEv2
185.159.156.123,IKEv2
87.249.139.170,IKEv2
185.159.158.87,IKEv2
62.169.136.57,IKEv2
45.87.213.226,IKEv2
185.159.158.149,IKEv2
146.70.147.98,IKEv2
138.199.60.89,IKEv2
149.50.211.149,IKEv2
149.22.82.55,IKEv2
185.159.156.131,IKEv2
62.169.136.171,IKEv2
79.110.55.2,IKEv2
185.159.156.151,IKEv2
149.88.27.232,IKEv2
190.2.149.217,IKEv2
45.83.138.1,IKEv2
185.159.158.205,IKEv2
185.159.156.147,IKEv2
144.48.39.226,IKEv2
62.169.136.172,IKEv2
185.159.156.95,IKEv2
185.159.158.181,IKEv2
62.169.136.215,IKEv2
79.135.104.74,IKEv2
130.195.245.3,IKEv2
84.20.27.49,IKEv2
185.159.156.121,IKEv2
103.125.235.19,IKEv2
185.107.56.235,IKEv2
146.70.113.114,IKEv2
79.127.149.65,IKEv2
185.159.156.98,IKEv2
138.199.6.177,IKEv2
85.132.252.34,IKEv1
185.159.156.145,IKEv2
79.135.104.83,IKEv2
103.14.26.127,IKEv2
169.150.218.85,IKEv2
79.135.104.106,IKEv2
185.159.158.1,IKEv2
89.187.185.161,IKEv2
185.159.158.22,IKEv2
79.135.104.90,IKEv2
185.159.158.243,IKEv2
185.107.56.22,IKEv2
185.159.156.142,IKEv2
156.146.55.225,IKEv2
84.247.50.178,IKEv2
45.128.133.226,IKEv2
62.169.136.149,IKEv2
149.40.62.21,IKEv2
37.19.221.193,IKEv2
138.199.60.87,IKEv2
190.2.155.219,IKEv2
74.118.126.60,IKEv2
149.34.244.174,IKEv2
169.150.218.1,IKEv2
62.169.136.8,IKEv2
62.169.136.122,IKEv1
195.178.172.188,IKEv2
185.159.158.144,IKEv2
185.159.158.28,IKEv2
185.159.156.166,IKEv2
149.22.84.149,IKEv2
185.159.158.171,IKEv2
62.169.136.173,IKEv2
185.159.158.55,IKEv2
62.169.136.169,IKEv2
79.127.160.216,IKEv2
149.102.244.107,IKEv2
185.159.158.206,IKEv2
51.179.177.2,IKEv2
79.135.104.31,IKEv2
185.159.158.242,IKEv2
31.171.153.98,IKEv2
95.173.217.65,IKEv2
185.159.156.81,IKEv2
79.135.104.108,IKEv2
169.150.196.150,IKEv2
79.135.105.84,IKEv2
185.159.158.153,IKEv2
146.70.98.98,IKEv2
37.19.199.139,IKEv2
185.159.156.49,IKEv2
79.135.104.112,IKEv2
185.159.156.119,IKEv2
95.173.205.166,IKEv2
79.135.104.55,IKEv2
185.184.192.216,IKEv2
185.177.124.84,IKEv2
190.2.148.229,IKEv2
169.150.196.71,IKEv2
185.132.178.52,IKEv2
79.127.185.162,IKEv2
79.135.105.160,IKEv2
185.165.241.179,IKEv2
146.70.182.34,IKEv2
185.159.156.163,IKEv2
62.169.136.58,IKEv2
185.159.156.110,IKEv2
